LinksNoQuotes,Country,Region,State,Date,Type_Subset,FileType
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-04-03/data/calendar.csv.gz,united-states,ny,new-york-city,42463,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-04-03/data/listings.csv.gz,united-states,ny,new-york-city,42463,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-04-03/data/reviews.csv.gz,united-states,ny,new-york-city,42463,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-04-03/visualisations/listings.csv,united-states,ny,new-york-city,42463,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-04-03/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42463,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-04-03/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42463,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-04-03/visualisations/reviews.csv,united-states,ny,new-york-city,42463,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-05-02/data/calendar.csv.gz,united-states,ny,new-york-city,42492,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-05-02/data/listings.csv.gz,united-states,ny,new-york-city,42492,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-05-02/data/reviews.csv.gz,united-states,ny,new-york-city,42492,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-05-02/visualisations/listings.csv,united-states,ny,new-york-city,42492,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-05-02/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42492,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-05-02/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42492,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-05-02/visualisations/reviews.csv,united-states,ny,new-york-city,42492,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-06-02/data/calendar.csv.gz,united-states,ny,new-york-city,42523,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-06-02/data/listings.csv.gz,united-states,ny,new-york-city,42523,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-06-02/data/reviews.csv.gz,united-states,ny,new-york-city,42523,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-06-02/visualisations/listings.csv,united-states,ny,new-york-city,42523,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-06-02/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42523,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-06-02/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42523,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-06-02/visualisations/reviews.csv,united-states,ny,new-york-city,42523,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-07-02/data/calendar.csv.gz,united-states,ny,new-york-city,42553,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-07-02/data/listings.csv.gz,united-states,ny,new-york-city,42553,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-07-02/data/reviews.csv.gz,united-states,ny,new-york-city,42553,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-07-02/visualisations/listings.csv,united-states,ny,new-york-city,42553,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-07-02/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42553,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-07-02/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42553,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-07-02/visualisations/reviews.csv,united-states,ny,new-york-city,42553,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-10-01/data/calendar.csv.gz,united-states,ny,new-york-city,42644,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-10-01/data/listings.csv.gz,united-states,ny,new-york-city,42644,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-10-01/data/reviews.csv.gz,united-states,ny,new-york-city,42644,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-10-01/visualisations/listings.csv,united-states,ny,new-york-city,42644,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-10-01/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42644,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-10-01/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42644,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-10-01/visualisations/reviews.csv,united-states,ny,new-york-city,42644,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-11-02/data/calendar.csv.gz,united-states,ny,new-york-city,42676,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-11-02/data/listings.csv.gz,united-states,ny,new-york-city,42676,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-11-02/data/reviews.csv.gz,united-states,ny,new-york-city,42676,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-11-02/visualisations/listings.csv,united-states,ny,new-york-city,42676,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-11-02/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42676,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-11-02/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42676,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-11-02/visualisations/reviews.csv,united-states,ny,new-york-city,42676,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-12-03/data/calendar.csv.gz,united-states,ny,new-york-city,42707,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-12-03/data/listings.csv.gz,united-states,ny,new-york-city,42707,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-12-03/data/reviews.csv.gz,united-states,ny,new-york-city,42707,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-12-03/visualisations/listings.csv,united-states,ny,new-york-city,42707,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-12-03/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42707,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-12-03/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42707,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-12-03/visualisations/reviews.csv,united-states,ny,new-york-city,42707,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/or/portland/2015-03-01/data/calendar.csv.gz,united-states,or,portland,42064,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2015-03-01/data/listings.csv.gz,united-states,or,portland,42064,data,listings.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2015-03-01/data/reviews.csv.gz,united-states,or,portland,42064,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2015-03-01/visualisations/listings.csv,united-states,or,portland,42064,visualisations,listings.csv
http://data.insideairbnb.com/united-states/or/portland/2015-03-01/visualisations/neighbourhoods.csv,united-states,or,portland,42064,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/or/portland/2015-03-01/visualisations/neighbourhoods.geojson,united-states,or,portland,42064,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/or/portland/2015-03-01/visualisations/reviews.csv,united-states,or,portland,42064,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/or/portland/2015-05-12/data/calendar.csv.gz,united-states,or,portland,42136,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2015-05-12/data/listings.csv.gz,united-states,or,portland,42136,data,listings.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2015-05-12/data/reviews.csv.gz,united-states,or,portland,42136,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2015-05-12/visualisations/listings.csv,united-states,or,portland,42136,visualisations,listings.csv
http://data.insideairbnb.com/united-states/or/portland/2015-05-12/visualisations/neighbourhoods.csv,united-states,or,portland,42136,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/or/portland/2015-05-12/visualisations/neighbourhoods.geojson,united-states,or,portland,42136,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/or/portland/2015-05-12/visualisations/reviews.csv,united-states,or,portland,42136,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/or/portland/2015-09-02/data/calendar.csv.gz,united-states,or,portland,42249,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2015-09-02/data/listings.csv.gz,united-states,or,portland,42249,data,listings.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2015-09-02/data/reviews.csv.gz,united-states,or,portland,42249,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2015-09-02/visualisations/listings.csv,united-states,or,portland,42249,visualisations,listings.csv
http://data.insideairbnb.com/united-states/or/portland/2015-09-02/visualisations/neighbourhoods.csv,united-states,or,portland,42249,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/or/portland/2015-09-02/visualisations/neighbourhoods.geojson,united-states,or,portland,42249,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/or/portland/2015-09-02/visualisations/reviews.csv,united-states,or,portland,42249,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/or/portland/2016-01-01/data/calendar.csv.gz,united-states,or,portland,42370,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2016-01-01/data/listings.csv.gz,united-states,or,portland,42370,data,listings.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2016-01-01/data/reviews.csv.gz,united-states,or,portland,42370,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2016-01-01/visualisations/listings.csv,united-states,or,portland,42370,visualisations,listings.csv
http://data.insideairbnb.com/united-states/or/portland/2016-01-01/visualisations/neighbourhoods.csv,united-states,or,portland,42370,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/or/portland/2016-01-01/visualisations/neighbourhoods.geojson,united-states,or,portland,42370,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/or/portland/2016-01-01/visualisations/reviews.csv,united-states,or,portland,42370,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/or/portland/2016-07-04/data/calendar.csv.gz,united-states,or,portland,42555,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2016-07-04/data/listings.csv.gz,united-states,or,portland,42555,data,listings.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2016-07-04/data/reviews.csv.gz,united-states,or,portland,42555,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/or/portland/2016-07-04/visualisations/listings.csv,united-states,or,portland,42555,visualisations,listings.csv
http://data.insideairbnb.com/united-states/or/portland/2016-07-04/visualisations/neighbourhoods.csv,united-states,or,portland,42555,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/or/portland/2016-07-04/visualisations/neighbourhoods.geojson,united-states,or,portland,42555,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/or/portland/2016-07-04/visualisations/reviews.csv,united-states,or,portland,42555,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/tn/nashville/2015-06-22/data/calendar.csv.gz,united-states,tn,nashville,42177,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/tn/nashville/2015-06-22/data/listings.csv.gz,united-states,tn,nashville,42177,data,listings.csv.gz
http://data.insideairbnb.com/united-states/tn/nashville/2015-06-22/data/reviews.csv.gz,united-states,tn,nashville,42177,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/tn/nashville/2015-06-22/visualisations/listings.csv,united-states,tn,nashville,42177,visualisations,listings.csv
http://data.insideairbnb.com/united-states/tn/nashville/2015-06-22/visualisations/neighbourhoods.csv,united-states,tn,nashville,42177,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/tn/nashville/2015-06-22/visualisations/neighbourhoods.geojson,united-states,tn,nashville,42177,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/tn/nashville/2015-06-22/visualisations/reviews.csv,united-states,tn,nashville,42177,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/tn/nashville/2015-10-03/data/calendar.csv.gz,united-states,tn,nashville,42280,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/tn/nashville/2015-10-03/data/listings.csv.gz,united-states,tn,nashville,42280,data,listings.csv.gz
http://data.insideairbnb.com/united-states/tn/nashville/2015-10-03/data/reviews.csv.gz,united-states,tn,nashville,42280,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/tn/nashville/2015-10-03/visualisations/listings.csv,united-states,tn,nashville,42280,visualisations,listings.csv
http://data.insideairbnb.com/united-states/tn/nashville/2015-10-03/visualisations/neighbourhoods.csv,united-states,tn,nashville,42280,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/tn/nashville/2015-10-03/visualisations/neighbourhoods.geojson,united-states,tn,nashville,42280,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/tn/nashville/2015-10-03/visualisations/reviews.csv,united-states,tn,nashville,42280,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/tn/nashville/2016-09-06/data/calendar.csv.gz,united-states,tn,nashville,42619,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/tn/nashville/2016-09-06/data/listings.csv.gz,united-states,tn,nashville,42619,data,listings.csv.gz
http://data.insideairbnb.com/united-states/tn/nashville/2016-09-06/data/reviews.csv.gz,united-states,tn,nashville,42619,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/tn/nashville/2016-09-06/visualisations/listings.csv,united-states,tn,nashville,42619,visualisations,listings.csv
http://data.insideairbnb.com/united-states/tn/nashville/2016-09-06/visualisations/neighbourhoods.csv,united-states,tn,nashville,42619,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/tn/nashville/2016-09-06/visualisations/neighbourhoods.geojson,united-states,tn,nashville,42619,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/tn/nashville/2016-09-06/visualisations/reviews.csv,united-states,tn,nashville,42619,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/tx/austin/2015-05-23/data/calendar.csv.gz,united-states,tx,austin,42147,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/tx/austin/2015-05-23/data/listings.csv.gz,united-states,tx,austin,42147,data,listings.csv.gz
http://data.insideairbnb.com/united-states/tx/austin/2015-05-23/data/reviews.csv.gz,united-states,tx,austin,42147,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/tx/austin/2015-05-23/visualisations/listings.csv,united-states,tx,austin,42147,visualisations,listings.csv
http://data.insideairbnb.com/united-states/tx/austin/2015-05-23/visualisations/neighbourhoods.csv,united-states,tx,austin,42147,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/tx/austin/2015-05-23/visualisations/neighbourhoods.geojson,united-states,tx,austin,42147,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/tx/austin/2015-05-23/visualisations/reviews.csv,united-states,tx,austin,42147,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/tx/austin/2015-11-07/data/calendar.csv.gz,united-states,tx,austin,42315,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/tx/austin/2015-11-07/data/listings.csv.gz,united-states,tx,austin,42315,data,listings.csv.gz
http://data.insideairbnb.com/united-states/tx/austin/2015-11-07/data/reviews.csv.gz,united-states,tx,austin,42315,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/tx/austin/2015-11-07/visualisations/listings.csv,united-states,tx,austin,42315,visualisations,listings.csv
http://data.insideairbnb.com/united-states/tx/austin/2015-11-07/visualisations/neighbourhoods.csv,united-states,tx,austin,42315,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/tx/austin/2015-11-07/visualisations/neighbourhoods.geojson,united-states,tx,austin,42315,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/tx/austin/2015-11-07/visualisations/reviews.csv,united-states,tx,austin,42315,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/wa/seattle/2015-06-22/data/calendar.csv.gz,united-states,wa,seattle,42177,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/wa/seattle/2015-06-22/data/listings.csv.gz,united-states,wa,seattle,42177,data,listings.csv.gz
http://data.insideairbnb.com/united-states/wa/seattle/2015-06-22/data/reviews.csv.gz,united-states,wa,seattle,42177,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/wa/seattle/2015-06-22/visualisations/listings.csv,united-states,wa,seattle,42177,visualisations,listings.csv
http://data.insideairbnb.com/united-states/wa/seattle/2015-06-22/visualisations/neighbourhoods.csv,united-states,wa,seattle,42177,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/wa/seattle/2015-06-22/visualisations/neighbourhoods.geojson,united-states,wa,seattle,42177,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/wa/seattle/2015-06-22/visualisations/reviews.csv,united-states,wa,seattle,42177,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/wa/seattle/2016-01-04/data/calendar.csv.gz,united-states,wa,seattle,42373,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/wa/seattle/2016-01-04/data/listings.csv.gz,united-states,wa,seattle,42373,data,listings.csv.gz
http://data.insideairbnb.com/united-states/wa/seattle/2016-01-04/data/reviews.csv.gz,united-states,wa,seattle,42373,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/wa/seattle/2016-01-04/visualisations/listings.csv,united-states,wa,seattle,42373,visualisations,listings.csv
http://data.insideairbnb.com/united-states/wa/seattle/2016-01-04/visualisations/neighbourhoods.csv,united-states,wa,seattle,42373,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/wa/seattle/2016-01-04/visualisations/neighbourhoods.geojson,united-states,wa,seattle,42373,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/wa/seattle/2016-01-04/visualisations/reviews.csv,united-states,wa,seattle,42373,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/dc/washington-dc/2015-10-03/visualisations/reviews.csv,united-states,dc,washington-dc,42280,visualisations,reviews.csv
